AQSID,STATE_NAME,COUNTY_NAME,PARAMETER_NAME,DATETIME_LOCAL,LATITUDE,LONGITUDE,UNITS_OF_MEASURE,AQI,CITY_NAME
AQ000909,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/14 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000910,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/15 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),30,Washington
AQ000911,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/16 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000912,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/17 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000913,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/18 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000914,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/19 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),41,Washington
AQ000915,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/20 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),34,Washington
AQ000916,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/21 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000917,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/22 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000918,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/23 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000919,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/24 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000920,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/25 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),28,Washington
AQ000921,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/26 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000922,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/09/30 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000923,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/01 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000924,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/02 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),13,Washington
AQ000925,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/03 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),11,Washington
AQ000926,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/04 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),11,Washington
AQ000927,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/05 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),15,Washington
AQ000928,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/06 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),27,Washington
AQ000929,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/07 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000930,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/08 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000931,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/09 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000932,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/10 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),43,Washington
AQ000933,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/11 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000934,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/12 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000935,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/13 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),28,Washington
AQ000936,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/14 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),26,Washington
AQ000937,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/15 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000938,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/16 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000939,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/17 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000940,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/18 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),10,Washington
AQ000941,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/19 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000942,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/20 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000943,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/21 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),42,Washington
AQ000944,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/22 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000945,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/23 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000946,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/24 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000947,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/25 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),41,Washington
AQ000948,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/26 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),24,Washington
AQ000949,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/27 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),7,Washington
AQ000950,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/28 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),26,Washington
AQ000951,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/29 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),35,Washington
AQ000952,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/30 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),55,Washington
AQ000953,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/10/31 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000954,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/11/01 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),40,Washington
AQ000955,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/11/02 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000956,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/11/03 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),49,Washington
AQ000957,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/11/04 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),42,Washington
AQ000958,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/11/05 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000959,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/03/15 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ000960,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/03/18 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ000961,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/23 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),15,Washington
AQ000962,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/24 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000963,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/25 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000964,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/26 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000965,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/27 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000966,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/28 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000967,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/29 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),30,Washington
AQ000968,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/30 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),36,Washington
AQ000969,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/31 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),53,Washington
AQ000970,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/01 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000971,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/02 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000972,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/03 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000973,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/04 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000974,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/05 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000975,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/06 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),24,Washington
AQ000976,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/07 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),32,Washington
AQ000977,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/08 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000978,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/09 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000979,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/10 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),24,Washington
AQ000980,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/11 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000981,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/12 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),34,Washington
AQ000982,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/13 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000983,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/14 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),51,Washington
AQ000984,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/15 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000985,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/16 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),35,Washington
AQ000986,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/17 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000987,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/18 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),15,Washington
AQ000988,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/19 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000989,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/20 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),23,Washington
AQ000990,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/21 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),38,Washington
AQ000991,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/22 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),55,Washington
AQ000992,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/23 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),16,Washington
AQ000993,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/24 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),34,Washington
AQ000994,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/25 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),38,Washington
AQ000995,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/26 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000996,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/27 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000997,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/28 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),18,Washington
AQ000998,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/29 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),40,Washington
AQ000999,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/06/30 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),54,Washington
AQ001000,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/01 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001001,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/02 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001002,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/03 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001003,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/04 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),128,Washington
AQ001004,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/05 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001005,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/06 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001006,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/07 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001007,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/08 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001008,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/09 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001009,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/10 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),33,Washington
AQ001010,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/11 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),34,Washington
AQ001011,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/12 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),24,Washington
AQ001012,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/13 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),32,Washington
AQ001013,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/14 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001014,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/15 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),44,Washington
AQ001015,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/16 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001016,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/17 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001017,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/18 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001018,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/19 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ001019,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/07/20 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),40,Washington
